customer_id,product_id,basket_date,basket_count,label
11987292,42194794,2019-05-24,2,0
2417169,36288174,2019-05-24,2,0
7422281,32056124,2019-05-24,2,0
12910056,46147586,2019-05-24,2,0
21923600,3793297,2019-05-24,2,0
1355447,33332746,2019-05-24,2,0
13687091,32956222,2019-05-24,2,0
15569319,873669,2019-05-24,2,0
25398032,33935288,2019-05-24,2,0
6666550,41120945,2019-05-24,2,0
25503977,13145709,2019-05-24,2,0
4711239,1956827,2019-05-24,2,0
28421257,45042962,2019-05-24,2,0
35023504,40276058,2019-05-24,2,0
26145827,6881254,2019-05-24,2,0
9683428,40156852,2019-05-24,2,0
14013495,2631556,2019-05-24,2,0
40384856,44200616,2019-05-24,2,0
14513272,32968907,2019-05-24,2,0
1493825,7082112,2019-05-24,2,0
9487528,5777221,2019-05-24,2,0
13552640,4063083,2019-05-24,2,0
761716,35028330,2019-05-24,2,0
34555056,4460832,2019-05-24,2,0
20021526,44166664,2019-05-23,2,0
11534080,36708498,2019-05-23,2,0
32660177,47095974,2019-05-23,2,0
21918877,3969656,2019-05-23,2,0
6102057,36486172,2019-05-23,2,0
30341900,50738202,2019-05-23,2,0
15940555,47136102,2019-05-23,2,0
16664548,37997925,2019-05-23,2,0
28198101,6800940,2019-05-23,3,1
32684361,3624966,2019-05-23,2,0
5467067,50825040,2019-05-23,2,0
18182420,32056127,2019-05-23,3,1
21997870,34764196,2019-05-23,2,0
16332891,36508422,2019-05-23,2,0
40294,32434229,2019-05-23,2,0
16517558,31678671,2019-05-23,2,0
16681451,44630848,2019-05-23,2,0
27903281,42510266,2019-05-23,2,0
16346123,39229673,2019-05-23,2,0
870842,36302875,2019-05-23,2,0
4545532,39433099,2019-05-23,2,0
21700599,2970491,2019-05-23,2,0
12728370,34547779,2019-05-23,2,0
33223275,42001725,2019-05-23,2,0
25581094,34389629,2019-05-23,2,0
14943692,46152203,2019-05-23,2,0
23619272,2524303,2019-05-23,2,0
4245605,46122166,2019-05-23,2,0
35181389,36520149,2019-05-23,2,0
22996812,47295729,2019-05-23,2,0
12081612,42040772,2019-05-22,5,2
21700599,49119585,2019-05-22,2,0
41475958,42932685,2019-05-22,3,1
33736358,2583207,2019-05-22,3,1
36906952,37038497,2019-05-22,2,0
30837599,49365189,2019-05-22,2,0
3207894,3621831,2019-05-22,2,0
7174091,4466914,2019-05-22,2,0
2051145,36514118,2019-05-22,2,0
1491585,33125756,2019-05-22,2,0
10619833,43524799,2019-05-22,3,1
20943994,32727385,2019-05-22,2,0
8627996,45046107,2019-05-22,2,0
41943512,32037743,2019-05-22,2,0
28310184,38132891,2019-05-22,2,0
1674362,39605783,2019-05-22,2,0
25451279,34638633,2019-05-22,2,0
22840901,36540872,2019-05-22,2,0
35325025,49262935,2019-05-22,2,0
6172892,44745471,2019-05-22,2,0
25984281,4951150,2019-05-22,2,0
21765975,6736398,2019-05-22,2,0
13960736,43895902,2019-05-22,2,0
33394739,35004790,2019-05-22,2,0
15409172,4458626,2019-05-22,2,0
25449878,34620920,2019-05-22,2,0
13960736,34394184,2019-05-22,2,0
21064285,34307570,2019-05-22,2,0
3236592,1263002,2019-05-22,2,0
6530798,43650313,2019-05-22,2,0
13309012,38514829,2019-05-22,2,0
24253036,43886086,2019-05-22,2,0
16609130,3671339,2019-05-22,2,0
11187470,46364485,2019-05-21,3,1
25285523,44073613,2019-05-21,2,0
1865494,43693326,2019-05-22,2,0
18918178,5900331,2019-05-21,2,0
41736381,33455748,2019-05-21,3,1
887717,43218367,2019-05-21,2,0
41727854,42790452,2019-05-21,2,0
12675542,6687610,2019-05-21,2,0
14541341,43869835,2019-05-21,2,0
30108496,4919542,2019-05-21,2,0
8956042,43550531,2019-05-21,2,0
17680784,41899396,2019-05-21,2,0
14504240,42486205,2019-05-21,2,0
33231351,32242550,2019-05-21,3,1
7346907,40656915,2019-05-21,2,0
29145357,46212638,2019-05-21,3,1
29145357,44803750,2019-05-21,2,0
883904,4228102,2019-05-21,2,0
4071779,43003956,2019-05-21,2,0
1763414,43711265,2019-05-21,2,0
14595343,4707589,2019-05-21,2,0
29223,36430532,2019-05-21,3,1
12355130,2690807,2019-05-21,4,3
24781091,48749081,2019-05-21,2,0
8450906,41504105,2019-05-21,2,0
27831380,49338606,2019-05-21,2,0
27831380,6091397,2019-05-21,2,0
13517269,48975370,2019-05-21,2,0
11105613,6579959,2019-05-21,2,0
22528516,43455578,2019-05-21,2,0
879218,4361002,2019-05-21,2,0
14676715,48833549,2019-05-21,2,0
12842882,36371121,2019-05-21,2,0
4172961,46414313,2019-05-21,2,0
3125387,44265875,2019-05-21,2,0
6455604,4154195,2019-05-21,2,0
4713702,42922932,2019-05-21,2,0
2892549,32712470,2019-05-21,2,0
3939999,35470355,2019-05-21,2,0
40691966,6619953,2019-05-21,2,0
18389468,37805099,2019-05-21,2,0
16029475,34218537,2019-05-21,2,0
6006742,41880573,2019-05-21,2,0
11507063,4710890,2019-05-21,2,0
14502203,44130126,2019-05-21,2,0
8347906,42426051,2019-05-21,2,0
5583268,35813312,2019-05-21,2,0
3133754,4411122,2019-05-21,2,0
18320896,35293444,2019-05-21,2,0
12737235,32933848,2019-05-21,2,0
4567792,48037852,2019-05-21,2,0
3296638,42586216,2019-05-21,2,0
22031304,46870318,2019-05-21,2,0
11451577,2147071,2019-05-21,2,0
22697536,4941319,2019-05-21,2,0
8669388,38960369,2019-05-21,2,0
522039,46130148,2019-05-21,2,0
12453563,42213553,2019-05-21,2,0
26004826,49532955,2019-05-20,2,0
23224112,44744340,2019-05-20,2,0
40516717,31732430,2019-05-20,2,0
12018326,39147215,2019-05-20,2,0
35497432,3721117,2019-05-20,2,0
10817002,46119825,2019-05-20,2,0
6722227,31678456,2019-05-20,2,0
13811364,49928795,2019-05-20,2,0
25748779,42711917,2019-05-20,2,0
2414208,48128701,2019-05-20,2,0
3464234,32094154,2019-05-20,2,0
35999139,32121244,2019-05-20,2,0
26310745,35619131,2019-05-20,2,0
25557224,43258068,2019-05-20,2,0
32473394,35494509,2019-05-20,2,0
4505708,6727597,2019-05-20,2,0
25262807,47027579,2019-05-20,3,1
8115601,38341889,2019-05-20,2,0
12367243,928633,2019-05-20,2,0
1491107,49934567,2019-05-20,2,0
26501818,3236709,2019-05-20,2,0
16137382,43276563,2019-05-20,2,0
7155608,31308597,2019-05-20,2,0
11268507,42671660,2019-05-20,2,0
18707011,31298353,2019-05-20,2,0
10971921,48915774,2019-05-20,2,0
20452912,4025499,2019-05-20,2,0
11142030,31705847,2019-05-20,2,0
8930407,34340471,2019-05-20,2,0
18591367,38366899,2019-05-20,2,0
13581795,4941319,2019-05-20,2,0
30980624,46817821,2019-05-20,2,0
16425482,48869419,2019-05-20,2,0
11082470,34988267,2019-05-20,2,0
15684526,954487,2019-05-20,2,0
7435936,42159672,2019-05-20,2,0
5049416,46506432,2019-05-20,2,0
13224130,894362,2019-05-20,2,0
8276934,40585259,2019-05-20,4,3
14126388,47938261,2019-05-20,2,0
10580452,35582237,2019-05-20,3,1
9278410,31081505,2019-05-20,2,0
3448959,36559747,2019-05-20,2,0
4266797,46835366,2019-05-20,2,0
34554875,46661174,2019-05-20,2,0
3908569,48128786,2019-05-20,2,0
7952173,39813260,2019-05-20,2,0
31542773,43843236,2019-05-20,3,1
19885600,32085183,2019-05-20,2,0
6487416,36972175,2019-05-20,2,0
30356968,37859457,2019-05-20,2,0
5712801,39417118,2019-05-20,2,0
2477866,2499890,2019-05-20,2,0
34664040,4890977,2019-05-20,2,0
1297359,32431245,2019-05-20,3,1
7052947,32997857,2019-05-20,2,0
26589925,2479515,2019-05-20,3,1
33229333,44460326,2019-05-20,2,0
36389302,41977515,2019-05-20,2,0
27074289,32712470,2019-05-20,2,0
14940218,32586854,2019-05-20,2,0
10819999,6706885,2019-05-20,2,0
40039666,6124885,2019-05-20,2,0
38433180,39130261,2019-05-20,2,0
35043400,33110070,2019-06-15,2,0
10652925,4362450,2019-06-15,2,0
43787743,36413475,2019-06-14,2,0
18536768,34941021,2019-06-13,3,1
34015493,49776595,2019-06-13,2,0
13840467,32202902,2019-06-13,2,0
9483360,45288638,2019-06-13,2,0
18953670,46278585,2019-06-13,2,0
8969270,193167,2019-06-13,2,0
23725129,51060873,2019-06-13,2,0
43233031,35125363,2019-06-13,4,3
13943890,46088683,2019-06-13,3,1
40848649,3579905,2019-06-13,2,0
17565651,1263681,2019-06-13,2,0
1656916,44336752,2019-06-13,2,0
43957231,31814683,2019-06-13,2,0
32480826,51907384,2019-06-13,3,1
21233070,50390381,2019-06-13,2,0
6789356,52216710,2019-06-13,2,0
40976581,42572212,2019-06-13,2,0
37245848,52515247,2019-06-13,2,0
12282377,48887300,2019-06-13,2,0
26912629,6501525,2019-06-13,2,0
16005736,42717477,2019-06-13,2,0
21142247,2843584,2019-06-13,2,0
23118006,43873319,2019-06-13,2,0
15858726,47114807,2019-06-13,2,0
17674158,46722437,2019-06-13,2,0
22789454,44861817,2019-06-13,2,0
43366225,4314849,2019-06-13,3,1
43839953,39341940,2019-06-13,2,0
21816558,44295302,2019-06-12,2,0
4393365,41632752,2019-06-12,2,0
40301348,33140033,2019-06-12,2,0
10156673,49225663,2019-06-12,2,0
12624988,51677924,2019-06-12,2,0
20924191,32056115,2019-06-12,2,0
25588038,44839257,2019-06-13,2,0
13332954,35052140,2019-06-12,2,0
3787903,48392908,2019-06-12,2,0
40513303,86906,2019-06-12,2,0
36414409,51022658,2019-06-12,2,0
22599222,51821595,2019-06-12,2,0
18538136,31474149,2019-06-12,2,0
16853759,50380648,2019-06-12,2,0
18280984,51725554,2019-06-12,2,0
8592674,51642209,2019-06-12,2,0
12893296,35547487,2019-06-12,2,0
18166644,4214786,2019-06-12,2,0
8779704,52204749,2019-06-12,2,0
21951326,35197290,2019-06-12,2,0
12047829,31450389,2019-06-12,2,0
9212163,34450430,2019-06-12,5,2
21149551,46202913,2019-06-12,2,0
34562121,6036126,2019-06-12,2,0
11732494,33058643,2019-06-12,8,4
17910202,44079263,2019-06-12,2,0
13579675,48019702,2019-06-12,2,0
7050341,48112615,2019-06-12,2,0
17979405,31064269,2019-06-12,2,0
24415184,47345812,2019-06-12,2,0
5986070,48804269,2019-06-12,3,1
43621084,2677490,2019-06-12,2,0
1227165,51246652,2019-06-11,2,0
28699256,2866602,2019-06-12,2,0
7557003,48829558,2019-06-11,2,0
17509370,33061423,2019-06-11,2,0
23794329,46416833,2019-06-11,2,0
30821349,48707926,2019-06-11,2,0
1488106,50787927,2019-06-11,2,0
43264633,1760216,2019-06-12,2,0
34503671,44470719,2019-06-11,2,0
25695489,36496034,2019-06-11,2,0
14536264,31545414,2019-06-11,2,0
23099771,47468265,2019-06-11,2,0
40474152,6267830,2019-06-11,2,0
17940315,36396487,2019-06-12,2,0
27305355,36754474,2019-06-11,2,0
20773601,34415513,2019-06-11,2,0
15566897,52890267,2019-06-11,2,0
9883534,46675683,2019-06-11,2,0
26871279,41669702,2019-06-11,2,0
11512109,34764142,2019-06-11,2,0
14277421,34055818,2019-06-11,2,0
2279587,4263258,2019-06-11,2,0
6458101,35483720,2019-06-11,2,0
1862243,48460054,2019-06-11,2,0
21495082,3688135,2019-06-11,3,1
10992790,33402209,2019-06-11,2,0
34051466,38928001,2019-06-11,2,0
5469682,51931724,2019-06-11,2,0
16207448,6643979,2019-06-11,2,0
23099771,48195440,2019-06-11,3,1
43909354,35538148,2019-06-11,2,0
29658667,44704486,2019-06-11,2,0
23356652,34277995,2019-06-11,2,0
11158709,6810172,2019-06-11,2,0
2194371,50593835,2019-06-11,2,0
7633309,6014663,2019-06-11,2,0
2194371,2119180,2019-06-11,2,0
31825240,48295809,2019-06-11,2,0
33266013,48350657,2019-06-11,2,0
6296943,46932029,2019-06-11,2,0
10848692,44445814,2019-06-11,2,0
3836329,3735903,2019-06-11,2,0
914613,4314248,2019-06-11,2,0
23738126,37549125,2019-06-11,3,1
15820003,53567984,2019-06-11,2,0
3496071,6402362,2019-06-11,2,0
6782897,52416120,2019-06-11,2,0
1405987,46484381,2019-06-11,2,0
34376902,31843261,2019-06-11,2,0
20687780,3544053,2019-06-11,2,0
10098635,49601741,2019-06-11,2,0
21148364,6741231,2019-06-11,2,0
25303331,42325676,2019-06-11,2,0
9183332,31526689,2019-06-11,2,0
4193015,31759841,2019-06-11,2,0
31678102,35532005,2019-06-11,2,0
37465455,42712499,2019-06-11,2,0
3556257,35478402,2019-06-11,2,0
5019878,47609027,2019-06-11,2,0
3157679,46400151,2019-06-10,2,0
17097963,32056124,2019-06-10,2,0
13896564,48420698,2019-06-10,2,0
6558847,46063092,2019-06-10,3,1
29573050,31963481,2019-06-10,2,0
5998746,50446283,2019-06-10,2,0
27853763,33156767,2019-06-10,2,0
3117932,36945311,2019-06-10,2,0
8115770,48021351,2019-06-10,2,0
43157382,3616115,2019-06-10,2,0
4480888,39495364,2019-06-10,3,1
3948395,4693892,2019-06-10,2,0
43165538,33121158,2019-06-10,2,0
16922933,31929728,2019-06-10,2,0
11159506,3671339,2019-06-10,2,0
19223886,3540226,2019-06-10,2,0
11974900,36859537,2019-06-10,2,0
29582629,4079048,2019-06-10,10,4
15224916,46309414,2019-06-10,2,0
21566205,31991199,2019-06-10,2,0
6703599,3279999,2019-06-10,2,0
5084160,50772918,2019-06-10,2,0
1717375,3521581,2019-06-10,4,3
4024452,42165365,2019-06-10,2,0
14699327,48569790,2019-06-10,2,0
13428124,39608923,2019-06-10,2,0
42557570,35005081,2019-06-10,2,0
13741598,50416406,2019-06-10,2,0
8939964,3103398,2019-06-10,2,0
16438453,25593359,2019-06-10,2,0
28774759,35700694,2019-06-10,2,0
28960977,42277101,2019-06-10,2,0
10452229,31819102,2019-06-10,3,1
1013564,52777950,2019-06-10,2,0
9502045,42437376,2019-06-10,2,0
7039343,32336593,2019-06-10,3,1
4207038,44490736,2019-06-10,2,0
11130927,52864199,2019-06-10,2,0
40852214,37038339,2019-06-10,2,0
10652925,3375679,2019-06-10,2,0
13241753,53678481,2019-06-10,2,0
2570863,49619949,2019-06-10,2,0
20672223,35877556,2019-06-10,2,0
43018989,976859,2019-06-10,2,0
40786320,32563393,2019-06-10,2,0
27250099,35426607,2019-06-11,2,0
12790227,31632425,2019-06-10,2,0
25543719,52456522,2019-06-10,2,0
9615299,44472163,2019-06-10,2,0
7304567,48469043,2019-06-10,2,0
2023423,25569509,2019-06-10,2,0
28966583,37770372,2019-06-10,2,0
1503958,49570818,2019-06-10,2,0
1607530,3728190,2019-06-10,2,0
7130105,41692762,2019-06-09,2,0
17867374,40276011,2019-06-09,3,1
36130560,45690031,2019-06-09,3,1
21983860,2818501,2019-06-09,4,3
12224273,2458791,2019-06-09,2,0
30659136,31987613,2019-06-10,2,0
1611262,46404151,2019-06-09,2,0
17106595,44751326,2019-06-09,2,0
2786216,48276704,2019-06-09,2,0
16110275,39833031,2019-06-09,2,0
40244728,42360766,2019-06-10,2,0
24418369,7014746,2019-06-10,2,0
1676627,51134076,2019-06-10,2,0
7375713,52871249,2019-06-09,2,0
43551263,47090825,2019-06-10,2,0
3559447,34738364,2019-06-10,2,0
4828921,46285461,2019-06-10,2,0
41626735,32229581,2019-06-09,2,0
25646127,47881093,2019-06-09,2,0
15067633,44745789,2019-06-09,2,0
17409172,44174908,2019-06-09,3,1
6596082,3878132,2019-06-09,3,1
10319221,49699433,2019-06-09,2,0
1382604,4006267,2019-06-09,2,0
12900294,49155897,2019-06-09,3,1
9448293,50802332,2019-06-09,2,0
17475207,4085003,2019-06-09,2,0
18281002,3177036,2019-06-09,2,0
13827818,44125001,2019-06-09,2,0
20278571,32242160,2019-06-09,2,0
24008034,41771859,2019-06-09,4,3
1138901,34443784,2019-06-09,2,0
16168859,47487530,2019-06-09,3,1
41638537,51422419,2019-06-09,2,0
13742067,49340943,2019-06-09,2,0
14780474,47952351,2019-06-09,3,1
38048511,50067830,2019-06-09,2,0
10705820,46212951,2019-06-09,3,1
13565747,44575889,2019-06-09,2,0
9259923,33191164,2019-06-09,2,0
14150699,50350530,2019-06-09,2,0
40471841,35784557,2019-06-09,2,0
25200100,49791401,2019-06-09,2,0
41241465,6053778,2019-06-09,2,0
16391827,40983438,2019-06-09,2,0
38120145,33123090,2019-06-09,2,0
9986478,47043723,2019-06-09,2,0
926307,6930201,2019-06-09,2,0
1821823,42409195,2019-06-09,2,0
25165298,41687212,2019-06-09,2,0
43699130,50026100,2019-06-09,2,0
1087740,1137937,2019-06-09,2,0
3411288,45025287,2019-06-09,2,0
19941675,438094,2019-06-09,2,0
23687454,32904733,2019-06-09,2,0
41636569,8673949,2019-06-09,2,0
25486652,1246849,2019-06-09,2,0
8305889,47021939,2019-06-09,2,0
1700664,3947621,2019-06-09,2,0
29396567,46211346,2019-06-09,2,0
11443043,42741553,2019-06-09,2,0
2943853,8159197,2019-06-09,2,0
17608282,37504935,2019-06-09,2,0
14806814,2917807,2019-06-09,2,0
40164857,25729659,2019-06-09,2,0
12685008,2202787,2019-06-09,2,0
4217382,32242274,2019-06-09,2,0
38463339,16154809,2019-06-09,2,0
39042593,39632648,2019-06-09,2,0
29660989,37171413,2019-06-09,2,0
5177412,42674996,2019-06-09,2,0
9541149,31243389,2019-06-09,2,0
3129613,44597979,2019-06-09,2,0
5544140,51681831,2019-06-08,2,0
18141226,51044669,2019-06-08,2,0
17076177,52204623,2019-06-08,2,0
17180949,50773670,2019-06-08,2,0
20966121,31888987,2019-06-08,2,0
3027577,3242956,2019-06-08,2,0
15138700,47346901,2019-06-08,2,0
5112390,31948308,2019-06-09,2,0
9091499,48405471,2019-06-09,2,0
10626435,31720878,2019-06-09,2,0
11542544,1791445,2019-06-09,2,0
39393974,3999480,2019-06-09,2,0
15968333,2891467,2019-06-09,2,0
4024210,34706438,2019-06-09,2,0
14765618,6539611,2019-06-09,2,0
2484735,46264677,2019-06-09,4,3
10009775,25699809,2019-06-09,2,0
13976907,6795734,2019-06-09,2,0
9527403,47295712,2019-06-09,2,0
13552495,3765973,2019-06-09,2,0
7648267,44839257,2019-06-09,2,0
13948866,47239639,2019-06-09,2,0
41772821,47001713,2019-06-09,2,0
11573669,46107363,2019-06-09,2,0
13292276,37826233,2019-06-09,2,0
21359557,46836021,2019-06-09,2,0
2496524,38371004,2019-06-09,2,0
14464739,35775198,2019-06-09,2,0
4238087,3213654,2019-06-09,3,1
5023527,47099282,2019-06-09,2,0
5857060,36978294,2019-06-09,2,0
23874265,43142839,2019-06-09,2,0
23875344,33017813,2019-06-09,3,1
42360224,43773547,2019-06-09,2,0
32741342,2165957,2019-06-09,2,0
11498047,43355578,2019-06-09,2,0
11679676,46254660,2019-06-09,2,0
23366643,6767772,2019-06-09,3,1
40327836,34239311,2019-06-09,2,0
15133068,38073291,2019-06-09,2,0
33111895,46119719,2019-06-09,2,0
18969918,32956610,2019-06-09,2,0
36634573,39833031,2019-06-09,2,0
11543730,45276860,2019-06-09,2,0
1710858,53502677,2019-06-09,2,0
4279861,40950357,2019-06-09,2,0
1691259,36344588,2019-06-09,3,1
3654210,4257535,2019-06-09,2,0
40234331,47475280,2019-06-09,2,0
23700377,49269852,2019-06-09,2,0
30853035,39152470,2019-06-09,2,0
10541623,33114047,2019-06-09,2,0
4667648,32750625,2019-06-09,2,0
3966433,32547345,2019-06-09,3,1
2960640,50416355,2019-06-09,2,0
4754055,33061423,2019-06-09,2,0
1113893,4330903,2019-06-09,2,0
4071526,4579281,2019-06-09,2,0
144594,42102274,2019-06-09,2,0
17136552,40511760,2019-06-08,3,1
4541391,50609989,2019-06-08,3,1
2082292,35859477,2019-06-08,3,1
12773734,6455237,2019-06-08,3,1
21969593,42662467,2019-06-08,2,0
40402980,47449936,2019-06-08,2,0
29730460,35629123,2019-06-08,2,0
17128037,7098752,2019-06-08,2,0
3137758,39761994,2019-06-09,2,0
42227123,43151008,2019-06-09,2,0
28581380,40219535,2019-06-08,2,0
43286259,32107706,2019-06-08,2,0
8932380,51288131,2019-06-08,2,0
14203164,32282122,2019-06-08,2,0
220976,40444668,2019-06-09,3,1
6124371,45712371,2019-06-09,2,0
41383386,34688466,2019-06-09,2,0
2961655,41027546,2019-06-09,2,0
17628022,31688677,2019-06-09,2,0
8926048,1791672,2019-06-09,2,0
16837891,46572998,2019-06-08,2,0
11869797,51116694,2019-06-08,2,0
4316059,34321773,2019-06-08,2,0
12290178,48734671,2019-06-08,2,0
3380753,34971943,2019-06-08,2,0
43552940,4923966,2019-06-08,3,1
5475540,49534769,2019-06-08,2,0
9424762,47952322,2019-06-08,2,0
23227670,6728937,2019-06-08,2,0
21746081,4915475,2019-06-08,2,0
22481754,3323886,2019-06-08,2,0
3171367,52864185,2019-06-08,2,0
24167116,3532346,2019-06-08,2,0
14760473,35127634,2019-06-08,2,0
192942,49740819,2019-06-08,2,0
12260070,3929806,2019-06-08,4,3
6525305,2267084,2019-06-08,2,0
1472346,35469124,2019-06-08,2,0
18944699,232453,2019-06-08,2,0
10890842,46231064,2019-06-08,2,0
1285639,42561102,2019-06-08,2,0
23480261,2158944,2019-06-08,2,0
15060749,42360560,2019-06-08,2,0
15290624,4370161,2019-06-08,2,0
18115723,4410218,2019-06-08,2,0
9697423,31116980,2019-06-08,2,0
31711168,48655183,2019-06-08,2,0
6456252,42943053,2019-06-08,2,0
1892392,32801973,2019-06-08,2,0
3629463,48284314,2019-06-08,2,0
2644252,52312934,2019-06-08,2,0
18093938,45567867,2019-06-08,2,0
13285767,52864119,2019-06-08,2,0
1877502,31516269,2019-06-08,2,0
12960459,45982434,2019-06-08,3,1
3353358,34748904,2019-06-08,2,0
6624544,36965916,2019-06-08,2,0
6592178,31325762,2019-06-08,3,1
1644500,36307703,2019-06-08,2,0
2256187,44826481,2019-06-08,2,0
12632964,51242323,2019-06-08,3,1
34591747,38882076,2019-06-08,2,0
12877792,41942013,2019-06-08,2,0
3786817,33477261,2019-06-08,2,0
12628694,39442545,2019-06-08,2,0
9723286,36353471,2019-06-08,2,0
20772339,32036187,2019-06-08,2,0
43568024,34556798,2019-06-08,2,0
32104474,51662500,2019-06-08,3,1
28199173,43804369,2019-06-08,2,0
13046220,46618932,2019-06-08,2,0
1111139,48432924,2019-06-08,2,0
32577842,4155810,2019-06-08,2,0
18893235,49215525,2019-06-08,2,0
2833101,32799505,2019-06-08,2,0
10778627,3257870,2019-06-08,2,0
28355444,42739787,2019-06-08,2,0
10547353,32434752,2019-06-08,2,0
8807791,50436531,2019-06-08,2,0
2665941,45333837,2019-06-07,2,0
40591850,46571691,2019-06-07,2,0
14846810,39283093,2019-06-07,3,1
43313199,43375324,2019-06-07,2,0
34715490,51900997,2019-06-07,2,0
12143621,508644,2019-06-07,2,0
3209818,48961304,2019-06-07,2,0
6534125,33662276,2019-06-07,3,1
18259846,46990835,2019-06-07,2,0
24795474,37078638,2019-06-07,2,0
4585716,49705340,2019-06-07,2,0
11426019,33666185,2019-06-07,2,0
29145357,45563963,2019-06-07,2,0
16913952,4316003,2019-06-07,2,0
24193435,41492694,2019-06-07,2,0
11281097,47558444,2019-06-07,2,0
13063842,50253062,2019-06-07,2,0
12254251,45599274,2019-06-07,3,1
28160198,1064523,2019-06-07,2,0
4785674,3545942,2019-06-07,2,0
4467257,5960628,2019-06-07,2,0
28268129,51155051,2019-06-07,2,0
2084604,2553520,2019-06-07,2,0
21668192,50229184,2019-06-07,2,0
2461592,39496402,2019-06-07,2,0
10059053,42695391,2019-06-07,2,0
11211922,47647542,2019-06-07,2,0
16575652,31516269,2019-06-07,2,0
39739497,35041211,2019-06-07,2,0
8918760,51962503,2019-06-07,2,0
10926280,47752713,2019-06-07,2,0
26966532,51677783,2019-06-07,2,0
1754602,3488956,2019-06-07,2,0
862268,5820488,2019-06-07,3,1
5996333,46982812,2019-06-07,2,0
41960983,42520900,2019-06-06,2,0
39616471,49139927,2019-06-06,2,0
31699436,4890837,2019-06-07,2,0
24994146,32303947,2019-06-07,2,0
5622708,34371334,2019-06-07,2,0
23618404,49551924,2019-06-07,2,0
18703427,40523917,2019-06-07,2,0
15140102,2724424,2019-06-07,2,0
43264344,49812637,2019-06-07,2,0
16067847,39225302,2019-06-07,2,0
14879728,34108867,2019-06-07,2,0
43174345,33505302,2019-06-07,2,0
9448610,50742138,2019-06-06,2,0
35105015,38132813,2019-06-06,3,1
38454668,46911125,2019-06-06,2,0
29871572,32113275,2019-06-07,2,0
10659838,46955124,2019-06-07,2,0
12927882,43566207,2019-06-07,2,0
10884335,51056371,2019-06-06,2,0
32030052,47437665,2019-06-07,2,0
11108233,34062683,2019-06-06,5,2
25372690,43124190,2019-06-06,2,0
15845436,49537022,2019-06-06,3,1
14162977,7159372,2019-06-06,2,0
37908040,32625106,2019-06-06,2,0
25826504,52080035,2019-06-06,2,0
1130832,4831066,2019-06-06,2,0
17006924,31274190,2019-06-06,2,0
15708009,4048636,2019-06-06,2,0
43464286,6861373,2019-06-06,2,0
6070800,39845663,2019-06-07,2,0
10281522,42001667,2019-06-07,2,0
18228698,51616018,2019-06-06,2,0
23775258,5995325,2019-06-06,2,0
43450164,43911635,2019-06-06,3,1
4332913,35109029,2019-06-06,2,0
42215302,6102936,2019-06-06,3,1
20056533,7145069,2019-06-06,2,0
16851060,43573509,2019-06-06,2,0
22452493,36320488,2019-06-06,2,0
15458058,52701800,2019-06-06,2,0
34108693,41184431,2019-06-06,2,0
24720872,50495264,2019-06-06,2,0
6310562,42904758,2019-06-06,2,0
20553065,46431355,2019-06-06,2,0
22424206,36504486,2019-06-06,2,0
2086342,43508900,2019-06-06,3,1
41527806,32663032,2019-06-06,2,0
22146828,34234421,2019-06-06,3,1
40476991,33875432,2019-06-06,2,0
4918436,2695041,2019-06-06,2,0
25867738,34253184,2019-06-06,4,3
34800122,46764451,2019-06-06,2,0
12816113,44606222,2019-06-06,2,0
9393973,38871132,2019-06-05,2,0
14124144,4483187,2019-06-05,2,0
36351658,51077735,2019-06-05,4,3
14252967,47754758,2019-06-05,2,0
4760139,39813260,2019-06-05,2,0
4194228,1816344,2019-06-05,2,0
13308066,35412812,2019-06-05,2,0
2392245,40792317,2019-06-05,2,0
19223067,2301946,2019-06-05,2,0
9393043,44606894,2019-06-05,2,0
3835220,52312263,2019-06-05,2,0
35543131,6470069,2019-06-05,2,0
18151709,41920009,2019-06-06,2,0
12878521,43451791,2019-06-05,2,0
14910741,35645143,2019-06-05,2,0
12926120,46825489,2019-06-06,2,0
22810009,35547452,2019-06-05,2,0
13919712,3213693,2019-06-05,2,0
5922469,1918771,2019-06-05,2,0
12759979,33674084,2019-06-05,2,0
43322290,39879528,2019-06-05,3,1
7795588,6038575,2019-06-05,5,2
13284187,31243569,2019-06-05,3,1
12747218,47325027,2019-06-05,2,0
18875443,40741114,2019-06-05,2,0
4456953,4183957,2019-06-05,2,0
41049504,32715118,2019-06-05,2,0
32287955,46737133,2019-06-05,2,0
18892315,6267828,2019-06-05,2,0
8367721,44596908,2019-06-05,2,0
1845555,43220837,2019-06-05,2,0
2614854,35025467,2019-06-05,2,0
15342364,47836696,2019-06-05,2,0
26383017,46703679,2019-06-05,2,0
22609785,46310894,2019-06-04,2,0
38161475,34913531,2019-06-04,6,2
42257188,43385398,2019-06-05,2,0
33975778,42405048,2019-06-05,2,0
42823532,34708573,2019-06-04,3,1
40789907,46108135,2019-06-04,2,0
2061351,126662,2019-06-04,2,0
18429434,46369303,2019-06-04,2,0
18429434,32864034,2019-06-04,2,0
2241174,31716419,2019-06-04,2,0
10080039,42613144,2019-06-04,2,0
4504933,48098216,2019-06-04,2,0
9953930,6048231,2019-06-04,2,0
13828616,42742237,2019-06-04,2,0
23636317,31715978,2019-06-04,2,0
24554140,40275997,2019-06-05,2,0
16132892,31773673,2019-06-05,2,0
9491615,44270583,2019-06-04,2,0
